X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8264798.8514,4960711.9435,26466,Union,SAINT GEORGES AVE AT THOMPSON AVE,Ou,40.64902,-74.24394,48,ROSELLE,29499,FS,S,245
-8264798.8514,4960711.9435,26467,Union,SAINT GEORGES AVE AT THOMPSON AVE,Ou,40.64902,-74.24394,115,ROSELLE,29499,FS,S,245
-8268347.1323,4962310.7215,26468,Union,WESTFIELD AVE AT FAITOUTE AVE,In,40.65995,-74.27583,58,ROSELLE PARK,29504,FS,E,79
-8268347.1323,4962310.7215,26469,Union,WESTFIELD AVE AT FAITOUTE AVE,In,40.65995,-74.27583,113,ROSELLE PARK,29504,FS,E,79
-8267308.2193,4962496.873,26470,Union,WESTFIELD AVE AT LOCUST ST,In,40.66123,-74.2665,58,ROSELLE PARK,29505,FS,E,79
-8267308.2193,4962496.873,26471,Union,WESTFIELD AVE AT LOCUST ST,In,40.66123,-74.2665,113,ROSELLE PARK,29505,FS,E,79
-8266981.8048,4962552.5228,26472,Union,WESTFIELD AVE AT CHESTNUT ST,In,40.66162,-74.26357,58,ROSELLE PARK,29506,FS,E,80
-8266981.8048,4962552.5228,26473,Union,WESTFIELD AVE AT CHESTNUT ST,In,40.66162,-74.26357,113,ROSELLE PARK,29506,FS,E,80
-8266613.0892,4962620.041,26474,Union,WESTFIELD AVE AT WALNUT ST,In,40.66209,-74.26026,58,ROSELLE PARK,29507,FS,E,80
-8266613.0892,4962620.041,26475,Union,WESTFIELD AVE AT WALNUT ST,In,40.66209,-74.26026,113,ROSELLE PARK,29507,FS,E,80
-8266189.6445,4962691.8941,26476,Union,WESTFIELD AVE AT BERWYN ST,In,40.6626,-74.25646,58,ROSELLE PARK,29508,NS,E,80
-8266189.6445,4962691.8941,26477,Union,WESTFIELD AVE AT BERWYN ST,In,40.6626,-74.25646,113,ROSELLE PARK,29508,NS,E,80
-8265363.4941,4962841.4208,26478,Union,WESTFIELD AVE AT LINDEN RD,In,40.66358,-74.24903,58,ROSELLE PARK,29509,FS,E,80
-8265363.4941,4962841.4208,26479,Union,WESTFIELD AVE AT LINDEN RD,In,40.66358,-74.24903,113,ROSELLE PARK,29509,FS,E,80
-8265477.0335,4962863.0245,26480,Union,WESTFIELD AVE AT COLONIAL RD,Ou,40.66365,-74.25003,58,ROSELLE PARK,29510,FS,W,258
-8265477.0335,4962863.0245,26481,Union,WESTFIELD AVE AT COLONIAL RD,Ou,40.66365,-74.25003,113,ROSELLE PARK,29510,FS,W,258
-8265705.7332,4962820.6461,26482,Union,WESTFIELD AVE AT SHERMAN AVE,Ou,40.66338,-74.25209,58,ROSELLE PARK,29511,FS,W,258
-8265705.7332,4962820.6461,26483,Union,WESTFIELD AVE AT SHERMAN AVE,Ou,40.66338,-74.25209,113,ROSELLE PARK,29511,FS,W,258
-8265995.2128,4962769.9952,26484,Union,WESTFIELD AVE AT MAGIE AVE,Ou,40.66303,-74.25469,58,ROSELLE PARK,29512,FS,W,259
-8265995.2128,4962769.9952,26485,Union,WESTFIELD AVE AT MAGIE AVE,Ou,40.66303,-74.25469,113,ROSELLE PARK,29512,FS,W,259
-8267011.3425,4962586.9401,26486,Union,WESTFIELD AVE AT CHESTNUT ST,Ou,40.66179,-74.26382,58,ROSELLE PARK,29514,NS,W,260
-8267011.3425,4962586.9401,26487,Union,WESTFIELD AVE AT CHESTNUT ST,Ou,40.66179,-74.26382,113,ROSELLE PARK,29514,NS,W,260
-8267409.2869,4962518.4085,26488,Union,WESTFIELD AVE AT LOCUST ST,Ou,40.6613,-74.26739,58,ROSELLE PARK,29515,FS,W,260
-8267409.2869,4962518.4085,26489,Union,WESTFIELD AVE AT LOCUST ST,Ou,40.6613,-74.26739,113,ROSELLE PARK,29515,FS,W,260
-8267922.7184,4962425.7011,26490,Union,WESTFIELD AVE AT HAWTHORNE ST,Ou,40.66066,-74.272,58,ROSELLE PARK,29516,FS,W,260
-8267922.7184,4962425.7011,26491,Union,WESTFIELD AVE AT HAWTHORNE ST,Ou,40.66066,-74.272,113,ROSELLE PARK,29516,FS,W,260
-8268381.5607,4962344.4757,26492,Union,WESTFIELD AVE AT FAITOUTE AVE,Ou,40.66011,-74.27612,58,ROSELLE PARK,29517,NS,W,258
-8268381.5607,4962344.4757,26493,Union,WESTFIELD AVE AT FAITOUTE AVE,Ou,40.66011,-74.27612,113,ROSELLE PARK,29517,NS,W,258
-8268742.3129,4962278.7785,26494,Union,WESTFIELD AVE AT BRIDGE ST,Ou,40.65969,-74.27937,113,ROSELLE PARK,29518,NS,W,260
-8268467.6456,4962507.9728,26495,Union,FAITOUTE AVE AT SEATON AVE,Ou,40.66126,-74.27696,58,ROSELLE PARK,29519,NS,N,334
-8268607.4999,4962811.9337,26496,Union,FAITOUTE AVE AT WEBSTER AVE,Ou,40.66333,-74.27822,58,ROSELLE PARK,29520,FS,N,335
-8268803.2201,4963232.1344,26497,Union,FAITOUTE AVE AT W COLFAX AVE,Ou,40.6662,-74.27996,58,ROSELLE PARK,29521,NS,N,335
-8268818.9698,4963208.8186,26498,Union,FAITOUTE AVE AT W COLFAX AVE,In,40.66607,-74.28002,58,ROSELLE PARK,29522,FS,S,155
-8268618.7925,4962779.3401,26499,Union,FAITOUTE AVE AT WEBSTER AVE,In,40.66313,-74.27826,58,ROSELLE PARK,29523,NS,S,155
-8267084.2438,4962959.5402,26500,Union,CHESTNUT ST AT E GRANT AVE,Ou,40.66435,-74.26452,94,ROSELLE PARK,29524,FS,N,349
-8267084.2438,4962959.5402,26501,Union,CHESTNUT ST AT E GRANT AVE,Ou,40.66435,-74.26452,113,ROSELLE PARK,29524,FS,N,349
-8267179.5392,4963493.7324,26502,Union,CHESTNUT ST AT E LINCOLN AVE,Ou,40.66799,-74.26538,94,ROSELLE PARK,29525,FS,N,350
-8267179.5392,4963493.7324,26503,Union,CHESTNUT ST AT E LINCOLN AVE,Ou,40.66799,-74.26538,113,ROSELLE PARK,29525,FS,N,350
-8267270.1188,4964006.6904,26504,Union,CHESTNUT ST AT SUMNER AVE,Ou,40.67148,-74.26623,94,ROSELLE PARK,29526,NS,N,350
-8267270.1188,4964006.6904,26505,Union,CHESTNUT ST AT SUMNER AVE,Ou,40.67148,-74.26623,113,ROSELLE PARK,29526,NS,N,350
-8267290.6039,4963984.0943,26506,Union,CHESTNUT ST AT W SUMNER AVE,In,40.67134,-74.26631,94,ROSELLE PARK,29527,FS,S,170
-8267290.6039,4963984.0943,26507,Union,CHESTNUT ST AT W SUMNER AVE,In,40.67134,-74.26631,113,ROSELLE PARK,29527,FS,S,170
-8267178.745,4963354.1087,26508,Union,CHESTNUT ST AT WEST LINCOLN AVE,In,40.66705,-74.26528,94,ROSELLE PARK,29528,FS,S,171
-8267178.745,4963354.1087,26509,Union,CHESTNUT ST AT WEST LINCOLN AVE,In,40.66705,-74.26528,113,ROSELLE PARK,29528,FS,S,171
-8267106.7913,4962949.1916,26510,Union,CHESTNUT ST AT W GRANT AVE,In,40.66429,-74.26465,94,ROSELLE PARK,29529,NS,S,169
-8267106.7913,4962949.1916,26511,Union,CHESTNUT ST AT W GRANT AVE,In,40.66429,-74.26465,113,ROSELLE PARK,29529,NS,S,169
-8267047.7328,4962605.8634,26512,Union,CHESTNUT ST AT WESTFIELD AVE,In,40.66195,-74.26412,94,ROSELLE PARK,29530,NS,S,170
-8267047.7328,4962605.8634,26513,Union,CHESTNUT ST AT WESTFIELD AVE,In,40.66195,-74.26412,113,ROSELLE PARK,29530,NS,S,170
-8282458.8468,4959617.4234,26514,Union,EAST 2ND ST AT TERRILL RD,In,40.64159,-74.40262,59,SCOTCH PLAINS TWP,29533,FS,E,30
-8282349.4567,4959888.5773,26515,Union,EAST 2ND ST AT FARLEY AVE,In,40.64343,-74.40162,59,SCOTCH PLAINS TWP,29534,NS,E,27
-8282055.1821,4960353.3038,26516,Union,EAST 2ND ST AT MYRTLE AVE,In,40.64661,-74.399,59,SCOTCH PLAINS TWP,29535,NS,E,33
-8281825.2323,4960763.5239,26517,Union,2ND ST AT PARK AVE,Ou,40.64937,-74.39686,59,SCOTCH PLAINS TWP,29536,FS,W,212
-8282041.289,4960420.9826,26518,Union,EAST 2ND ST AT MYRTLE AVE,Ou,40.64704,-74.39881,59,SCOTCH PLAINS TWP,29537,NS,W,212
-8282383.6934,4959873.4398,26519,Union,EAST 2ND ST AT FARLEY AVE,Ou,40.64331,-74.40187,59,SCOTCH PLAINS TWP,29538,FS,W,200
-8282777.3136,4959882.421,26520,Union,FRONT ST AT TERRILL RD,In,40.6434,-74.40549,65,SCOTCH PLAINS TWP,29539,FS,E,30
-8282777.3136,4959882.421,26521,Union,FRONT ST AT TERRILL RD,In,40.6434,-74.40549,114,SCOTCH PLAINS TWP,29539,FS,E,30
-8282550.3559,4960201.9943,26522,Union,FRONT ST AT GRANT AVE,In,40.64559,-74.40346,65,SCOTCH PLAINS TWP,29540,NS,E,39
-8282550.3559,4960201.9943,26523,Union,FRONT ST AT GRANT AVE,In,40.64559,-74.40346,114,SCOTCH PLAINS TWP,29540,NS,E,39
-8282279.184,4960573.2206,26524,Union,FRONT ST AT MYRTLE AVE,In,40.64811,-74.40101,65,SCOTCH PLAINS TWP,29541,NS,E,36
-8282279.184,4960573.2206,26525,Union,FRONT ST AT MYRTLE AVE,In,40.64811,-74.40101,114,SCOTCH PLAINS TWP,29541,NS,E,36
-8282037.454,4960899.3458,26526,Union,FRONT ST AT SENGER PL,In,40.65034,-74.39885,65,SCOTCH PLAINS TWP,29542,FS,E,37
-8282037.454,4960899.3458,26527,Union,FRONT ST AT SENGER PL,In,40.65034,-74.39885,114,SCOTCH PLAINS TWP,29542,FS,E,37
-8282044.515,4960929.9228,26528,Union,FRONT ST AT PARK AVE,Ou,40.6505,-74.39883,65,SCOTCH PLAINS TWP,29543,FS,W,217
-8282044.515,4960929.9228,26529,Union,FRONT ST AT PARK AVE,Ou,40.6505,-74.39883,114,SCOTCH PLAINS TWP,29543,FS,W,217
-8282294.7209,4960592.794,26530,Union,FRONT ST 147'E OF MYRTLE AVE,Ou,40.64821,-74.40109,65,SCOTCH PLAINS TWP,29544,MB,W,217
-8282294.7209,4960592.794,26531,Union,FRONT ST 147'E OF MYRTLE AVE,Ou,40.64821,-74.40109,114,SCOTCH PLAINS TWP,29544,MB,W,217
-8282533.9577,4960265.453,26532,Union,FRONT ST AT JACKSON AVE,Ou,40.64598,-74.40324,65,SCOTCH PLAINS TWP,29545,FS,W,215
-8282533.9577,4960265.453,26533,Union,FRONT ST AT JACKSON AVE,Ou,40.64598,-74.40324,114,SCOTCH PLAINS TWP,29545,FS,W,215
-8282789.949,4959908.9298,26534,Union,E FRONT ST AT TERRILL RD,Ou,40.64354,-74.40551,65,SCOTCH PLAINS TWP,29546,MB,W,210
-8282789.949,4959908.9298,26535,Union,E FRONT ST AT TERRILL RD,Ou,40.64354,-74.40551,114,SCOTCH PLAINS TWP,29546,MB,W,210
-8282239.7133,4961281.6306,26536,Union,MOUNTAIN AVE AT PARK AVE,In,40.65293,-74.40064,65,SCOTCH PLAINS TWP,29547,FS,E,38
-8282239.7133,4961281.6306,26537,Union,MOUNTAIN AVE AT PARK AVE,In,40.65293,-74.40064,114,SCOTCH PLAINS TWP,29547,FS,E,38
-8281889.0113,4961716.2516,26538,Union,MOUNTAIN AVE AT MONTAGUE AVE,In,40.65591,-74.39752,65,SCOTCH PLAINS TWP,29548,FS,E,38
-8281889.0113,4961716.2516,26539,Union,MOUNTAIN AVE AT MONTAGUE AVE,In,40.65591,-74.39752,114,SCOTCH PLAINS TWP,29548,FS,E,38
-8281600.1501,4962074.72,26540,Union,MOUNTAIN AVE AT WESTFIELD RD,In,40.65836,-74.39492,65,SCOTCH PLAINS TWP,29549,FS,E,48
-8281600.1501,4962074.72,26541,Union,MOUNTAIN AVE AT WESTFIELD RD,In,40.65836,-74.39492,114,SCOTCH PLAINS TWP,29549,FS,E,48
-8280926.5975,4962625.7608,26542,Union,MOUNTAIN AVE AT WILLIAM ST,In,40.66211,-74.38886,65,SCOTCH PLAINS TWP,29550,NS,E,51
-8280926.5975,4962625.7608,26543,Union,MOUNTAIN AVE AT WILLIAM ST,In,40.66211,-74.38886,114,SCOTCH PLAINS TWP,29550,NS,E,51
-8280657.7375,4962831.6427,26544,Union,MOUNTAIN AVE AT JERUSALEM RD,In,40.66351,-74.38644,65,SCOTCH PLAINS TWP,29551,NS,E,53
-8284811.5506,4956289.7504,26545,Union,EAST FRONT ST 75' E OF SOMERSET ST,Ou,40.61888,-74.42371,819,PLAINFIELD,29233,MB,W,220
-8285012.7523,4956075.3561,26546,Union,WEST FRONT ST AT MADISON AVE,Ou,40.6174,-74.4255,59,PLAINFIELD,29234,NS,W,227
-8285012.7523,4956075.3561,26547,Union,WEST FRONT ST AT MADISON AVE,Ou,40.6174,-74.4255,113,PLAINFIELD,29234,NS,W,227
-8285012.7523,4956075.3561,26548,Union,WEST FRONT ST AT MADISON AVE,Ou,40.6174,-74.4255,819,PLAINFIELD,29234,NS,W,227
-8285108.4228,4955989.3379,26549,Union,WEST FRONT ST AT GROVE ST,Ou,40.61683,-74.42638,59,PLAINFIELD,29235,NS,W,229
-8285108.4228,4955989.3379,26550,Union,WEST FRONT ST AT GROVE ST,Ou,40.61683,-74.42638,113,PLAINFIELD,29235,NS,W,229
-8285108.4228,4955989.3379,26551,Union,WEST FRONT ST AT GROVE ST,Ou,40.61683,-74.42638,819,PLAINFIELD,29235,NS,W,229
-8285325.6849,4955807.4451,26552,Union,WEST FRONT ST AT WASHINGTON AVE,Ou,40.61556,-74.4283,59,PLAINFIELD,29236,NS,W,230
-8285325.6849,4955807.4451,26553,Union,WEST FRONT ST AT WASHINGTON AVE,Ou,40.61556,-74.4283,113,PLAINFIELD,29236,NS,W,230
-8285715.1216,4955454.3955,26554,Union,WEST FRONT ST AT GERAUD AVE,Ou,40.61317,-74.43181,59,PLAINFIELD,29237,NS,W,223
-8285715.1216,4955454.3955,26555,Union,WEST FRONT ST AT GERAUD AVE,Ou,40.61317,-74.43181,113,PLAINFIELD,29237,NS,W,223
-8285894.53,4955251.0299,26556,Union,WEST FRONT ST AT WAYNEWOOD PK,Ou,40.61177,-74.4334,59,PLAINFIELD,29238,FS,W,222
-8285894.53,4955251.0299,26557,Union,WEST FRONT ST AT WAYNEWOOD PK,Ou,40.61177,-74.4334,113,PLAINFIELD,29238,FS,W,222
-8286225.765,4954866.8243,26558,Union,WEST FRONT ST AT WEST END AVE,Ou,40.60916,-74.43639,59,PLAINFIELD,29239,FS,W,221
-8286225.765,4954866.8243,26559,Union,WEST FRONT ST AT WEST END AVE,Ou,40.60916,-74.43639,113,PLAINFIELD,29239,FS,W,221
-8286687.3389,4954464.7903,26560,Union,WEST FRONT ST AT COMPTON ST,Ou,40.60642,-74.44055,59,PLAINFIELD,29240,NS,W,230
-8286687.3389,4954464.7903,26561,Union,WEST FRONT ST AT COMPTON ST,Ou,40.60642,-74.44055,113,PLAINFIELD,29240,NS,W,230
-8287107.7932,4954116.3238,26562,Union,WEST FRONT ST AT MARINERS PL,Ou,40.60401,-74.44429,59,PLAINFIELD,29241,NS,W,230
-8287107.7932,4954116.3238,26563,Union,WEST FRONT ST AT MARINERS PL,Ou,40.60401,-74.44429,113,PLAINFIELD,29241,NS,W,230
-8287350.2337,4953906.1968,26564,Union,WEST FRONT ST AT CLINTON AVE,Ou,40.60259,-74.44648,59,PLAINFIELD,29242,FS,W,229
-8287350.2337,4953906.1968,26565,Union,WEST FRONT ST AT CLINTON AVE,Ou,40.60259,-74.44648,113,PLAINFIELD,29242,FS,W,229
-8287748.5912,4953563.6243,26566,Union,WEST FRONT ST AT DEKALB AVE,Ou,40.60028,-74.45009,59,PLAINFIELD,29243,FS,W,230
-8287748.5912,4953563.6243,26567,Union,WEST FRONT ST AT DEKALB AVE,Ou,40.60028,-74.45009,113,PLAINFIELD,29243,FS,W,230
-8288217.6049,4953170.8724,26568,Union,WEST FRONT ST AT ROCK AVE,Ou,40.59758,-74.45428,59,PLAINFIELD,29244,FS,W,230
-8288217.6049,4953170.8724,26569,Union,WEST FRONT ST AT ROCK AVE,Ou,40.59758,-74.45428,113,PLAINFIELD,29244,FS,W,230
-8288672.7543,4952782.3938,26570,Union,WEST FRONT ST AT JEFFERSON AVE,Ou,40.59494,-74.45838,59,PLAINFIELD,29245,NS,W,231
-8288672.7543,4952782.3938,26571,Union,WEST FRONT ST AT JEFFERSON AVE,Ou,40.59494,-74.45838,113,PLAINFIELD,29245,NS,W,231
-8282542.8967,4958332.7322,26572,Union,GEORGE ST AT EMERSON AVE,In,40.63284,-74.40337,822,PLAINFIELD,29246,FS,E,50
-8282363.6057,4958486.4716,26573,Union,GEORGE ST AT HILLCREST AVE,In,40.63388,-74.40175,822,PLAINFIELD,29247,FS,E,51
-8282125.656,4958684.0785,26574,Union,GEORGE ST AT SENECA PL,In,40.63525,-74.39964,822,PLAINFIELD,29248,NS,E,49
-8281880.4995,4958897.3141,26575,Union,GEORGE ST AT COLONIAL PL,In,40.63668,-74.39741,822,PLAINFIELD,29249,NS,E,50
-8284523.6204,4956236.7333,26576,Union,PLAINFIELD RAIL STATION,Ou,40.61855,-74.42113,59,PLAINFIELD,29250,NS,S,114
-8284523.6204,4956236.7333,26577,Union,PLAINFIELD RAIL STATION,Ou,40.61855,-74.42113,113,PLAINFIELD,29250,NS,S,114
-8284523.6204,4956236.7333,26578,Union,PLAINFIELD RAIL STATION,Ou,40.61855,-74.42113,986,PLAINFIELD,29250,NS,S,114
-8282281.6102,4957972.9737,26579,Union,LELAND AVE AT SOUTH AVE,In,40.63037,-74.401,822,PLAINFIELD,29251,FS,N,302
-8282528.3583,4958145.6846,26580,Union,LELAND AVE AT GEORGE ST,In,40.63151,-74.40325,822,PLAINFIELD,29252,NS,N,304
-8284856.2507,4955564.1648,26581,Union,NEW ST AT WEST 4TH ST,Ou,40.61397,-74.4241,819,PLAINFIELD,29255,NS,S,131
-8285195.0021,4955846.5039,26582,Union,NEW ST AT WEST FRONT ST,Ou,40.61589,-74.42715,59,PLAINFIELD,29256,FS,S,129
-8285195.0021,4955846.5039,26583,Union,NEW ST AT WEST FRONT ST,Ou,40.61589,-74.42715,113,PLAINFIELD,29256,FS,S,129
-8285195.0021,4955846.5039,26584,Union,NEW ST AT WEST FRONT ST,Ou,40.61589,-74.42715,819,PLAINFIELD,29256,FS,S,129
-8283363.7269,4955158.4182,26585,Union,PARK AVE AT MARTINE AVE,Ou,40.61115,-74.41075,819,PLAINFIELD,29258,FS,N,308
-8280383.8239,4970066.8568,26586,Union,SPRINGFIELD AVE AT PASSAIC AVE,In,40.71272,-74.38397,986,SUMMIT,29712,NS,W,285
-8277924.0898,4969670.5381,26587,Union,MAPLE ST AT ASHLAND RD#,Ou,40.71009,-74.36186,986,SUMMIT,29714,FS,E,84
-8282880.5251,4960808.211,26588,Union,RT-22 AT WILLOW AVE,In,40.64968,-74.40634,117,SCOTCH PLAINS TWP,29570,NS,E,25
-8277704.9241,4970337.3856,26589,Union,MAPLE ST AT MORRIS AVE#,Ou,40.71462,-74.35993,986,SUMMIT,29715,FS,E,18
-8277629.8328,4970590.0247,26590,Union,MAPLE ST AT BROAD ST#,Ou,40.71634,-74.35926,986,SUMMIT,29716,FS,E,16
-8282720.4275,4961141.0526,26591,Union,RT-22 AT HAVEN AVE,In,40.65197,-74.40496,117,SCOTCH PLAINS TWP,29571,NS,E,29
-8277739.5112,4970307.0886,26592,Union,MAPLE ST AT MORRIS AVE#,In,40.71439,-74.36014,986,SUMMIT,29717,FS,W,197
-8282332.5625,4961662.5734,26593,Union,US-22 AT UNION AVE,In,40.65553,-74.40148,117,SCOTCH PLAINS TWP,29572,FS,E,39
-8279386.1255,4968424.0383,26594,Union,ASHLAND RD AT SILVER LAKE DR#,Ou,40.7016,-74.37501,986,SUMMIT,29718,FS,E,53
-8281416.8226,4962574.916,26595,Union,RT-22 AT BYRD AVE,In,40.66173,-74.39323,117,SCOTCH PLAINS TWP,29573,FS,E,64
-8278166.5645,4969668.785,26596,Union,ASHLAND RD AT TULIP ST#,In,40.71,-74.36403,986,SUMMIT,29719,FS,W,266
-8280926.3806,4962905.4442,26597,Union,RT-22 AT VICTOR ST,In,40.66399,-74.38883,117,SCOTCH PLAINS TWP,29574,FS,E,56
-8278998.8671,4968750.4012,26598,Union,ASHLAND RD AT PINE GROVE AVE#,In,40.70376,-74.37147,986,SUMMIT,29720,FS,W,233
-8280182.2282,4963305.8003,26599,Union,RT-22 80'E OF GLENSIDE AVE. ,In,40.66671,-74.38214,117,SCOTCH PLAINS TWP,29575,MB,E,69
-8279416.2109,4968432.5227,26600,Union,ASHLAND RD AT WINDSOR RD#,In,40.70159,-74.37522,986,SUMMIT,29721,FS,W,237
-8280003.7549,4963394.3427,26601,Union,US-22 100'E OF DICKENS LN,Ou,40.66732,-74.38054,65,SCOTCH PLAINS TWP,29576,MB,W,251
-8278143.3098,4969646.6836,26602,Union,ASHLAND RD AT TULIP ST#,Ou,40.70993,-74.36383,986,SUMMIT,29722,FS,E,84
-8280003.7549,4963394.3427,26603,Union,US-22 100'E OF DICKENS LN,Ou,40.66732,-74.38054,114,SCOTCH PLAINS TWP,29576,MB,W,251
-8279017.6966,4968706.0476,26604,Union,ASHLAND RD AT MOUNTAIN AVE#,Ou,40.70352,-74.3717,986,SUMMIT,29723,FS,E,53
-8280003.7549,4963394.3427,26605,Union,US-22 100'E OF DICKENS LN,Ou,40.66732,-74.38054,117,SCOTCH PLAINS TWP,29576,MB,W,251
-8277926.4132,4969694.6128,26606,Union,MAPLE ST AT ASHLAND RD#,In,40.71017,-74.36187,986,SUMMIT,29724,NS,W,264
-8280253.9822,4963301.7683,26607,Union,RT-22 AT MOUNTAIN AVE,Ou,40.66671,-74.3828,117,SCOTCH PLAINS TWP,29577,NS,W,246
-8269798.75,4968584.8088,26608,Union,BURNET AVE AT MORRIS AVE,In,40.70268,-74.28888,66,UNION TWP,29725,FS,N,22
-8280743.4582,4963045.5336,26609,Union,RT-22 1000' W OF GLENSIDE AVE.,Ou,40.66495,-74.38719,117,SCOTCH PLAINS TWP,29578,MB,W,242
-8269798.75,4968584.8088,26610,Union,BURNET AVE AT MORRIS AVE,In,40.70268,-74.28888,94,UNION TWP,29725,FS,N,22
-8281194.3838,4962734.8716,26611,Union,RT-22 AT HARDING RD,Ou,40.66284,-74.39125,117,SCOTCH PLAINS TWP,29579,NS,W,233
-8269740.8764,4968858.7711,26612,Union,BURNET AVE AT REGINA ST,In,40.70456,-74.2884,66,UNION TWP,29726,FS,N,24
-8282340.0167,4961691.8776,26613,Union,US-22 AT UNION AVE,Ou,40.65575,-74.40158,117,SCOTCH PLAINS TWP,29580,NS,W,219
-8269740.8764,4968858.7711,26614,Union,BURNET AVE AT REGINA ST,In,40.70456,-74.2884,94,UNION TWP,29726,FS,N,24
-8278332.3157,4960287.4929,26615,Union,SOUTH AVE AT JERSEY AVE,In,40.64617,-74.36553,113,SCOTCH PLAINS TWP,29581,FS,E,80
-8269483.2482,4969188.7979,26616,Union,BURNET AVE AT N 3RD ST,In,40.70682,-74.28608,66,UNION TWP,29728,FS,N,40
-8278421.448,4960295.9253,26617,Union,SOUTH AVE AT JERSEY AVE,Ou,40.64618,-74.36632,113,SCOTCH PLAINS TWP,29582,FS,W,260
-8269483.2482,4969188.7979,26618,Union,BURNET AVE AT N 3RD ST,In,40.70682,-74.28608,94,UNION TWP,29728,FS,N,40
-8281739.5661,4960833.1831,26619,Union,WESTFIELD AVE AT PARK AVE,In,40.64987,-74.39614,59,SCOTCH PLAINS TWP,29583,FS,E,41
-8269265.8121,4969464.1451,26620,Union,BURNET AVE AT SEYMOUR AVE,In,40.70869,-74.28413,66,UNION TWP,29729,FS,N,34
-8281368.0955,4961261.4452,26621,Union,WESTFIELD AVE AT MONTAGUE AVE,In,40.6528,-74.39282,59,SCOTCH PLAINS TWP,29584,FS,E,41
-8269265.8121,4969464.1451,26622,Union,BURNET AVE AT SEYMOUR AVE,In,40.70869,-74.28413,94,UNION TWP,29729,FS,N,34
-8281021.1667,4961665.9686,26623,Union,WESTFIELD AVE AT WESTFIELD RD,In,40.65556,-74.38971,59,SCOTCH PLAINS TWP,29585,FS,E,39
-8268996.553,4969807.8876,26624,Union,BURNET AVE AT VAUXHALL RD,Ou,40.71102,-74.28168,94,UNION TWP,29730,NS,N,45
-8280416.4659,4962094.2441,26625,Union,WESTFIELD AVE AT EVERGREEN AVE,In,40.65849,-74.38426,59,SCOTCH PLAINS TWP,29586,FS,E,72
-8268495.1881,4970030.9044,26626,Union,BURNET AVE AT COPPER HILL DR,Ou,40.71253,-74.27716,94,UNION TWP,29731,FS,N,66
-8280436.0164,4962113.2391,26627,Union,WESTFIELD AVE AT HENRY ST,Ou,40.65856,-74.38441,59,SCOTCH PLAINS TWP,29587,FS,W,252
-8267649.5798,4970390.2169,26628,Union,BURNET AVE AT EDWARD TER,Ou,40.71497,-74.26956,94,UNION TWP,29732,NS,N,70
-8281109.5551,4961597.1088,26629,Union,WESTFIELD AVE AT WESTFIELD RD,Ou,40.65505,-74.39044,59,SCOTCH PLAINS TWP,29588,FS,W,220
-8267707.4284,4970394.7674,26630,Union,BURNET AVE AT EDWARD TER,In,40.71496,-74.27006,94,UNION TWP,29733,FS,S,250
-8281392.7322,4961269.9905,26631,Union,WESTFIELD AVE AT MONTAGUE AVE,Ou,40.65283,-74.393,59,SCOTCH PLAINS TWP,29589,NS,W,223
-8268073.7279,4970293.6883,26632,Union,BURNET AVE AT ASTORIA PL,In,40.71429,-74.27337,94,UNION TWP,29734,FS,S,270
-8277598.7837,4956129.7164,26633,Union,UCTS,In,40.61783,-74.35902,112,SCOTCH PLAINS TWP,29590,TM,N,343
-8268542.6665,4970036.6356,26634,Union,BURNET AVE AT LEE ST,In,40.71254,-74.27757,94,UNION TWP,29735,NS,S,247
-8275660.8094,4956120.6232,26635,Union,MARTINE AVE AT COUNTRY CLUB BLVD,In,40.61772,-74.34154,112,SCOTCH PLAINS TWP,29593,FS,E,120
-8269034.4479,4969801.8701,26636,Union,BURNET AVE AT JACKSON AVE,Ou,40.71093,-74.28195,66,UNION TWP,29736,NS,S,221
-8269034.4479,4969801.8701,26637,Union,BURNET AVE AT JACKSON AVE,Ou,40.71093,-74.28195,94,UNION TWP,29736,NS,S,221
-8269249.1002,4969529.0155,26638,Union,BURNET AVE AT ALLEN AVE,Ou,40.70908,-74.28389,66,UNION TWP,29737,NS,S,221
-8269249.1002,4969529.0155,26639,Union,BURNET AVE AT ALLEN AVE,Ou,40.70908,-74.28389,94,UNION TWP,29737,NS,S,221
-8271867.6471,4969941.1409,26640,Union,MAIN ST AT EDISON PL,In,40.71189,-74.30748,70,SPRINGFIELD TWP,29594,FS,N,315
-8269483.3626,4969225.9021,26641,Union,BURNET AVE AT CLOVER TER,Ou,40.70702,-74.286,66,UNION TWP,29738,FS,S,220
-8271871.8909,4969911.2099,26642,Union,MAIN ST AT EDISON PL,Ou,40.7117,-74.3075,70,SPRINGFIELD TWP,29595,NS,S,135
-8269483.3626,4969225.9021,26643,Union,BURNET AVE AT CLOVER TER,Ou,40.70702,-74.286,94,UNION TWP,29738,FS,S,220
-8274996.0827,4966187.7811,26644,Union,MOUNTAIN AVE AT RT 22,In,40.68637,-74.33559,66,SPRINGFIELD TWP,29596,FS,N,37
-8274996.0827,4966187.7811,26645,Union,MOUNTAIN AVE AT RT 22,In,40.68637,-74.33559,114,SPRINGFIELD TWP,29596,FS,N,37
